"time","signal"
"19JUL17:18:30",2002.65
"19JUL17:19:00",2026.215
"19JUL17:19:30",2024.303333
"19JUL17:20:00",2054.645
"19JUL17:20:30",2060.696667
"19JUL17:21:00",2030.008333
"19JUL17:21:30",1943.53
"19JUL17:22:00",878.2266667
"19JUL17:22:30",743.74
"19JUL17:23:00",758.095
"19JUL17:23:30",759.0833333
"20JUL17:00:00",787.9116667
"20JUL17:00:30",995.205
"20JUL17:01:00",1017.4083333
"20JUL17:01:30",1014.925
"20JUL17:02:00",1014.9083333
"20JUL17:02:30",999.22
"20JUL17:03:00",953.8666667
"20JUL17:03:30",946.2066667
"20JUL17:04:00",937.8983333
"20JUL17:04:30",948.5266667
"20JUL17:05:00",938.7383333
"20JUL17:05:30",946.955
"20JUL17:06:00",1079.1216667
"20JUL17:06:30",1101.58
"20JUL17:07:00",1125.5083333
"20JUL17:07:30",1113.7483333
"20JUL17:08:00",1046.815
"20JUL17:08:30",933.4783333
"20JUL17:09:00",893.4866667
"20JUL17:09:30",1137.2933333
"20JUL17:10:00",1259.45
"20JUL17:10:30",1376.515
"20JUL17:11:00",1527.506667
"20JUL17:11:30",1678.91
"20JUL17:12:00",1737.003333
"20JUL17:12:30",1737.816667
"20JUL17:13:00",1765.598333
"20JUL17:13:30",1886.148333
"20JUL17:14:00",1917.653333
"20JUL17:14:30",1997.765
"20JUL17:15:00",2033.126667
"20JUL17:15:30",2019.745
"20JUL17:16:00",1965.071667
"20JUL17:16:30",1844.106667
"20JUL17:17:00",1926.63
"20JUL17:17:30",1858.29
"20JUL17:18:00",1934.125
"20JUL17:18:30",2013.198333
"20JUL17:19:00",2044.338333
"20JUL17:19:30",2121.165
"20JUL17:20:00",2113.551667
"20JUL17:20:30",2015.633333
"20JUL17:21:00",2072.038333
"20JUL17:21:30",1963.791667
"20JUL17:22:00",894.27
"20JUL17:22:30",738.0633333
"20JUL17:23:00",748.9683333
"20JUL17:23:30",747.2183333
"21JUL17:00:00",771.9416667
"21JUL17:00:30",971.47
"21JUL17:01:00",997.1133333
"21JUL17:01:30",999.52
"21JUL17:02:00",994.28
"21JUL17:02:30",993
"21JUL17:03:00",938.59
"21JUL17:03:30",931.2583333
"21JUL17:04:00",923.9366667
"21JUL17:04:30",930.5466667
"21JUL17:05:00",922.535
"21JUL17:05:30",927.1433333
"21JUL17:06:00",1111.2933333
"21JUL17:06:30",1160.6483333
"21JUL17:07:00",1182.8
"21JUL17:07:30",1371.32
"21JUL17:08:00",1316.1233333
"21JUL17:08:30",1320.9316667
"21JUL17:09:00",1189.8166667
"21JUL17:09:30",1096.705
"21JUL17:10:00",966.9166667
"21JUL17:10:30",1069.1733333
"21JUL17:11:00",1415.1516667
"21JUL17:11:30",1751.201667
"21JUL17:12:00",1834.066667
"21JUL17:12:30",1795.96
"21JUL17:13:00",1838.686667
"21JUL17:13:30",1929.806667
"21JUL17:14:00",1940.201667
"21JUL17:14:30",1946.073333
"21JUL17:15:00",2020.8
"21JUL17:15:30",2022.173333
"21JUL17:16:00",2068.78
"21JUL17:16:30",2055.345
"21JUL17:17:00",2070.675
"21JUL17:17:30",2027.648333
"21JUL17:18:00",2092.676667
"21JUL17:18:30",2065.923333
"21JUL17:19:00",2094.62
"21JUL17:19:30",2147.085
"21JUL17:20:00",2093.42
"21JUL17:20:30",2108.393333
"21JUL17:21:00",2101.938333
"21JUL17:21:30",2088.926667
"21JUL17:22:00",932.5583333
"21JUL17:22:30",764.5466667
"21JUL17:23:00",777.04
"21JUL17:23:30",775.7666667
"24JUL17:00:00",1162.42
"24JUL17:00:30",1279.195
"24JUL17:01:00",1333.8316667
"24JUL17:01:30",1256.905
"24JUL17:02:00",1223.8083333
"24JUL17:02:30",1156.6133333
"24JUL17:03:00",1146.8166667
"24JUL17:03:30",1156.8166667
"24JUL17:04:00",1115.9466667
"24JUL17:04:30",1086.19
"24JUL17:05:00",1019.6216667
"24JUL17:05:30",1044.5516667
"24JUL17:06:00",1204.4216667
"24JUL17:06:30",1224.8816667
"24JUL17:07:00",1194
"24JUL17:07:30",1190.9116667
"24JUL17:08:00",1376.7233333
"24JUL17:08:30",1247.8816667
"24JUL17:09:00",1608.31
"24JUL17:09:30",1447.0483333
"24JUL17:10:00",1284.51
"24JUL17:10:30",1458.625
"24JUL17:11:00",1498.8183333
"24JUL17:11:30",1724.128333
"24JUL17:12:00",1781.991667
"24JUL17:12:30",1738.166667
"24JUL17:13:00",1737.31
"24JUL17:13:30",1812.718333
"24JUL17:14:00",1826.46
"24JUL17:14:30",1937.516667
"24JUL17:15:00",1978.993333
"24JUL17:15:30",2019.831667
"24JUL17:16:00",2111.68
"24JUL17:16:30",2114.571667
"24JUL17:17:00",2136.621667
"24JUL17:17:30",2132.815
"24JUL17:18:00",2217.805
"24JUL17:18:30",2216.508333
"24JUL17:19:00",2308.33
"24JUL17:19:30",2249.266667
"24JUL17:20:00",2270.303333
"24JUL17:20:30",2271.6
"24JUL17:21:00",2193.498333
"24JUL17:21:30",2122.093333
"24JUL17:22:00",1835.006667
"24JUL17:22:30",1790.981667
"24JUL17:23:00",1678.255
"24JUL17:23:30",849.3983333
"25JUL17:00:00",1064.095
"25JUL17:00:30",2043.76
"25JUL17:01:00",1892.121667
"25JUL17:01:30",1737.901667
"25JUL17:02:00",1585.705
"25JUL17:02:30",1539.84
"25JUL17:03:00",1467.5816667
"25JUL17:03:30",1422.06
"25JUL17:04:00",1438.1966667
"25JUL17:04:30",1421.1033333
"25JUL17:05:00",1425.4483333
"25JUL17:05:30",1426.2783333
"25JUL17:06:00",1438.1766667
"25JUL17:06:30",1428.24
"25JUL17:07:00",1463.3533333
"25JUL17:07:30",1429.085
"25JUL17:08:00",1472.1333333
"25JUL17:08:30",1433.89
"25JUL17:09:00",1408.8866667
"25JUL17:09:30",1499.55
"25JUL17:10:00",1274.5233333
"25JUL17:10:30",1224.8566667
"25JUL17:11:00",1218.5266667
"25JUL17:11:30",1407.495
"25JUL17:12:00",1522.435
"25JUL17:12:30",1584.845
"25JUL17:13:00",1586.016667
"25JUL17:13:30",1700.271667
"25JUL17:14:00",1759.646667
"25JUL17:14:30",1845.528333
"25JUL17:15:00",1828.626667
"25JUL17:15:30",1891.97
"25JUL17:16:00",1880.658333
"25JUL17:16:30",1830.325
"25JUL17:17:00",1871.616667
"25JUL17:17:30",1888.051667
"25JUL17:18:00",1922.131667
"25JUL17:18:30",1937.465
"25JUL17:19:00",1974.783333
"25JUL17:19:30",2023.628333
"25JUL17:20:00",1956.558333
"25JUL17:20:30",1949.73
"25JUL17:21:00",1852.091667
"25JUL17:21:30",1855.88
"25JUL17:22:00",871.9133333
"25JUL17:22:30",743.58
"25JUL17:23:00",740.9066667
"25JUL17:23:30",746.0766667
"26JUL17:00:00",775.36
"26JUL17:00:30",980.045
"26JUL17:01:00",1006.1766667
"26JUL17:01:30",1002.0883333
"26JUL17:02:00",988.9316667
"26JUL17:02:30",1004.0533333
"26JUL17:03:00",935.71
"26JUL17:03:30",938.5666667
"26JUL17:04:00",935.385
"26JUL17:04:30",933.7916667
"26JUL17:05:00",925.2783333
"26JUL17:05:30",955.175
"26JUL17:06:00",985.65
"26JUL17:06:30",1196.9633333
"26JUL17:07:00",1149.88
"26JUL17:07:30",1112.1183333
"26JUL17:08:00",1059.6566667
"26JUL17:08:30",1091.59
"26JUL17:09:00",1148.19
"26JUL17:09:30",1120.1366667
"26JUL17:10:00",1238.55
"26JUL17:10:30",1191.74
"26JUL17:11:00",1325.9233333
"26JUL17:11:30",1598.826667
"26JUL17:12:00",1642.61
"26JUL17:12:30",1599.386667
"26JUL17:13:00",1627.913333
"26JUL17:13:30",1693.851667
"26JUL17:14:00",1707.941667
"26JUL17:14:30",1754.181667
"26JUL17:15:00",1811.673333
"26JUL17:15:30",1813.346667
"26JUL17:16:00",1572.111667
"26JUL17:16:30",1644.446667
"26JUL17:17:00",1757.87
"26JUL17:17:30",1856.421667
"26JUL17:18:00",1923.93
"26JUL17:18:30",2004.42
"26JUL17:19:00",2031.695
"26JUL17:19:30",2032.155
"26JUL17:20:00",1984.376667
"26JUL17:20:30",1974.851667
"26JUL17:21:00",1921.928333
"26JUL17:21:30",1849.665
"26JUL17:22:00",872.83
"26JUL17:22:30",744.7333333
"26JUL17:23:00",744.9
"26JUL17:23:30",744.42
"27JUL17:00:00",763.0983333
"27JUL17:00:30",980.7516667
"27JUL17:01:00",1007.995
"27JUL17:01:30",993.3466667
"27JUL17:02:00",1005.1433333
"27JUL17:02:30",999.6233333
"27JUL17:03:00",941.1916667
"27JUL17:03:30",939.415
"27JUL17:04:00",930.7616667
"27JUL17:04:30",938.1916667
"27JUL17:05:00",930.7666667
"27JUL17:05:30",927.4583333
"27JUL17:06:00",968.9283333
"27JUL17:06:30",1088.2433333
"27JUL17:07:00",1100.93
"27JUL17:07:30",1117.935
"27JUL17:08:00",1042.495
"27JUL17:08:30",1151.005
"27JUL17:09:00",1060.55
"27JUL17:09:30",1056.4233333
"27JUL17:10:00",1130.7566667
"27JUL17:10:30",1191.365
"27JUL17:11:00",1367.6866667
"27JUL17:11:30",1672.081667
"27JUL17:12:00",1733.456667
"27JUL17:12:30",1675.845
"27JUL17:13:00",1682.533333
"27JUL17:13:30",1724.061667
"27JUL17:14:00",1762.671667
"27JUL17:14:30",1786.843333
"27JUL17:15:00",1837.751667
"27JUL17:15:30",1858.656667
"27JUL17:16:00",1904.465
"27JUL17:16:30",1897.203333
"27JUL17:17:00",1941.796667
"27JUL17:17:30",1942.79
"27JUL17:18:00",1984.073333
"27JUL17:18:30",1947.293333
"27JUL17:19:00",1958.958333
"27JUL17:19:30",2004.376667
"27JUL17:20:00",1984.535
"27JUL17:20:30",1935.761667
"27JUL17:21:00",1907.683333
"27JUL17:21:30",1829.113333
"27JUL17:22:00",867.8966667
"27JUL17:22:30",727.5183333
"27JUL17:23:00",752.055
"27JUL17:23:30",748.825
"28JUL17:00:00",768.2933333
"28JUL17:00:30",989.165
"28JUL17:01:00",1008.3933333
"28JUL17:01:30",1005.2266667
"28JUL17:02:00",1008.0866667
"28JUL17:02:30",1000.545
"28JUL17:03:00",942.9466667
"28JUL17:03:30",948.9233333
"28JUL17:04:00",932.955
"28JUL17:04:30",939.4166667
"28JUL17:05:00",950.48
"28JUL17:05:30",955.6366667
"28JUL17:06:00",955.0533333
"28JUL17:06:30",947.8533333
"28JUL17:07:00",961.9983333
"28JUL17:07:30",957.975
"28JUL17:08:00",940.1383333
"28JUL17:08:30",904.5433333
"28JUL17:09:00",888.03
"28JUL17:09:30",1076.155
"28JUL17:10:00",1338.1966667
"28JUL17:10:30",1616.838333
"28JUL17:11:00",1659.061667
"28JUL17:11:30",1831.728333
"28JUL17:12:00",1783.758333
"28JUL17:12:30",1739.506667
"28JUL17:13:00",1715.041667
"28JUL17:13:30",1706.423333
"28JUL17:14:00",1779.525
"28JUL17:14:30",1817.383333
"28JUL17:15:00",1865.313333
"28JUL17:15:30",1958.735
"28JUL17:16:00",1992.053333
"28JUL17:16:30",2010.305
"28JUL17:17:00",2000.413333
"28JUL17:17:30",1991.231667
"28JUL17:18:00",2023.668333
"28JUL17:18:30",2022.211667
"28JUL17:19:00",1971.421667
"28JUL17:19:30",1924.575
"28JUL17:20:00",2051.95
"28JUL17:20:30",1991.07
"28JUL17:21:00",1916.803333
"28JUL17:21:30",1826.393333
"28JUL17:22:00",851.6383333
"28JUL17:22:30",725.6066667
"28JUL17:23:00",741.3333333
"28JUL17:23:30",734.5266667
"31JUL17:00:00",868.0116667
"31JUL17:00:30",1040.3516667
"31JUL17:01:00",1044.74
"31JUL17:01:30",1060.5916667
"31JUL17:02:00",977.7433333
"31JUL17:02:30",946.3016667
"31JUL17:03:00",951.3583333
"31JUL17:03:30",951.8066667
"31JUL17:04:00",943.0166667
"31JUL17:04:30",959.6166667
"31JUL17:05:00",948
"31JUL17:05:30",973.9433333
"31JUL17:06:00",979.7533333
"31JUL17:06:30",999.1266667
"31JUL17:07:00",1468.2283333
"31JUL17:07:30",1450.49
"31JUL17:08:00",1431.8516667
"31JUL17:08:30",1278.1366667
"31JUL17:09:00",1284.3316667
"31JUL17:09:30",1119.985
"31JUL17:10:00",1108.3266667
"31JUL17:10:30",1418.1716667
"31JUL17:11:00",1419.9083333
"31JUL17:11:30",1711.16
"31JUL17:12:00",1727.703333
"31JUL17:12:30",1697.323333
"31JUL17:13:00",1707.23
"31JUL17:13:30",1769.74
"31JUL17:14:00",1820.488333
"31JUL17:14:30",1832.128333
"31JUL17:15:00",1850.296667
"31JUL17:15:30",1824.503333
"31JUL17:16:00",1809.921667
"31JUL17:16:30",1828.213333
"31JUL17:17:00",1810.163333
"31JUL17:17:30",1793.146667
"31JUL17:18:00",1794.901667
"31JUL17:18:30",1821.76
"31JUL17:19:00",1875.096667
"31JUL17:19:30",1882.323333
"31JUL17:20:00",1862.395
"31JUL17:20:30",1850.596667
"31JUL17:21:00",1840.033333
"31JUL17:21:30",1825.535
"31JUL17:22:00",838.1133333
"31JUL17:22:30",728.4866667
"31JUL17:23:00",730.2383333
"31JUL17:23:30",741.055
"01AUG17:00:00",756.0033333
"01AUG17:00:30",975.7533333
"01AUG17:01:00",1001.3183333
"01AUG17:01:30",997.9633333
"01AUG17:02:00",990.4483333
"01AUG17:02:30",999.5483333
"01AUG17:03:00",931.5483333
"01AUG17:03:30",924.22
"01AUG17:04:00",925.9966667
"01AUG17:04:30",928.4683333
"01AUG17:05:00",927.0166667
"01AUG17:05:30",926.9566667
"01AUG17:06:00",924.055
"01AUG17:06:30",926.2883333
"01AUG17:07:00",1022.7116667
"01AUG17:07:30",1112.4816667
"01AUG17:08:00",1098.2033333
"01AUG17:08:30",1075.3583333
"01AUG17:09:00",908.67
"01AUG17:09:30",866.62
"01AUG17:10:00",931.545
"01AUG17:10:30",1194.2333333
"01AUG17:11:00",1436.3366667
"01AUG17:11:30",1612.5
"01AUG17:12:00",1616.733333
"01AUG17:12:30",1573.893333
"01AUG17:13:00",1638.901667
"01AUG17:13:30",1686.553333
"01AUG17:14:00",1722.701667
"01AUG17:14:30",1745.125
"01AUG17:15:00",1783.788333
"01AUG17:15:30",1777.27
"01AUG17:16:00",1752.563333
"01AUG17:16:30",1813.515
"01AUG17:17:00",1735.078333
"01AUG17:17:30",1739.731667
"01AUG17:18:00",1781.136667
"01AUG17:18:30",1812.651667
"01AUG17:19:00",1817.75
"01AUG17:19:30",1818.985
"01AUG17:20:00",1842.608333
"01AUG17:20:30",1840.133333
"01AUG17:21:00",1849.795
"01AUG17:21:30",1745.228333
"01AUG17:22:00",859.7216667
"01AUG17:22:30",720.96
"01AUG17:23:00",725.055
"01AUG17:23:30",726.8933333
"02AUG17:00:00",752.515
"02AUG17:00:30",953.2266667
"02AUG17:01:00",980.89
"02AUG17:01:30",973.8283333
"02AUG17:02:00",984.9166667
"02AUG17:02:30",971.7633333
"02AUG17:03:00",916.8033333
"02AUG17:03:30",915.6483333
"02AUG17:04:00",912.2733333
"02AUG17:04:30",915.6783333
"02AUG17:05:00",915.4416667
"02AUG17:05:30",950.25
"02AUG17:06:00",955.6383333
"02AUG17:06:30",956.9383333
"02AUG17:07:00",963.0766667
"02AUG17:07:30",971.9766667
"02AUG17:08:00",1089.6033333
"02AUG17:08:30",1112.7833333
"02AUG17:09:00",1040.5083333
"02AUG17:09:30",1007.945
"02AUG17:10:00",953.01
"02AUG17:10:30",1256.8433333
"02AUG17:11:00",1428.91
"02AUG17:11:30",1635.22
"02AUG17:12:00",1603.753333
"02AUG17:12:30",1546.231667
"02AUG17:13:00",1538.111667
"02AUG17:13:30",1520.983333
"02AUG17:14:00",1576.576667
"02AUG17:14:30",1590.863333
"02AUG17:15:00",1666.855
"02AUG17:15:30",1696.265
"02AUG17:16:00",1513.596667
"02AUG17:16:30",1645.4
"02AUG17:17:00",1832.041667
"02AUG17:17:30",1936.88
"02AUG17:18:00",2018.551667
"02AUG17:18:30",2060.771667
"02AUG17:19:00",2108.77
"02AUG17:19:30",2068.231667
"02AUG17:20:00",2025.045
"02AUG17:20:30",1993.44
"02AUG17:21:00",1918.376667
"02AUG17:21:30",1829.351667
"02AUG17:22:00",860.1666667
"02AUG17:22:30",726.7016667
"02AUG17:23:00",756.19
"02AUG17:23:30",740.3816667
"03AUG17:00:00",824.17
"03AUG17:00:30",988.75
"03AUG17:01:00",1014.9
"03AUG17:01:30",1002.465
"03AUG17:02:00",996.33
"03AUG17:02:30",995.7983333
"03AUG17:03:00",946.375
"03AUG17:03:30",927.4383333
"03AUG17:04:00",933.4433333
"03AUG17:04:30",933.9933333
"03AUG17:05:00",933.8666667
"03AUG17:05:30",929.2466667
"03AUG17:06:00",935.1383333
"03AUG17:06:30",1113.0616667
"03AUG17:07:00",1117.4616667
"03AUG17:07:30",1106.4533333
"03AUG17:08:00",1109.5833333
"03AUG17:08:30",1008.145
"03AUG17:09:00",1074.8616667
"03AUG17:09:30",1072.18
"03AUG17:10:00",1165.575
"03AUG17:10:30",1171.7883333
"03AUG17:11:00",1358.855
"03AUG17:11:30",1583.781667
"03AUG17:12:00",1555.496667
"03AUG17:12:30",1555.05
"03AUG17:13:00",1537.153333
"03AUG17:13:30",1600.936667
"03AUG17:14:00",1519.981667
"03AUG17:14:30",1784.13
"03AUG17:15:00",1769.716667
"03AUG17:15:30",1835.471667
"03AUG17:16:00",1845.998333
"03AUG17:16:30",1860.436667
"03AUG17:17:00",1874.636667
"03AUG17:17:30",1884.285
"03AUG17:18:00",1843.578333
"03AUG17:18:30",1912.606667
"03AUG17:19:00",1940.445
"03AUG17:19:30",1922.508333
"03AUG17:20:00",1918.455
"03AUG17:20:30",1870.266667
"03AUG17:21:00",1813.48
"03AUG17:21:30",1750.253333
"03AUG17:22:00",860.725
"03AUG17:22:30",744.0783333
"03AUG17:23:00",739.535
"03AUG17:23:30",761.935
"04AUG17:00:00",815.5816667
"04AUG17:00:30",1002.2766667
"04AUG17:01:00",1008.7233333
"04AUG17:01:30",1003.1566667
"04AUG17:02:00",1002.5183333
"04AUG17:02:30",1012.295
"04AUG17:03:00",943.75
"04AUG17:03:30",939.7
"04AUG17:04:00",938.4233333
"04AUG17:04:30",935.935
"04AUG17:05:00",934.8533333
"04AUG17:05:30",1042.4116667
"04AUG17:06:00",1123.1216667
"04AUG17:06:30",1091.8416667
"04AUG17:07:00",1087.3566667
"04AUG17:07:30",970.5383333
"04AUG17:08:00",956.5233333
"04AUG17:08:30",944.2833333
"04AUG17:09:00",1022.9316667
"04AUG17:09:30",1034.6133333
"04AUG17:10:00",1144.0033333
"04AUG17:10:30",1191.8916667
"04AUG17:11:00",1385.3216667
"04AUG17:11:30",1601.688333
"04AUG17:12:00",1585.56
"04AUG17:12:30",1293.73
"04AUG17:13:00",1366.3383333
"04AUG17:13:30",1625.19
"04AUG17:14:00",1681.743333
"04AUG17:14:30",1753.425
"04AUG17:15:00",1794.586667
"04AUG17:15:30",1826.768333
"04AUG17:16:00",1822.591667
"04AUG17:16:30",1768.115
"04AUG17:17:00",1870.455
"04AUG17:17:30",1870.455
"04AUG17:18:00",1870.455
"04AUG17:18:30",1870.455
"04AUG17:19:00",1870.455
"04AUG17:19:30",1870.455
"04AUG17:20:00",1770.896667
"04AUG17:20:30",1829.885
"04AUG17:21:00",1752.171667
"04AUG17:21:30",1776.38
"04AUG17:22:00",973.8233333
"04AUG17:22:30",845.7266667
"04AUG17:23:00",817.095
"04AUG17:23:30",836.2583333
"07AUG17:00:00",1112.0266667
"07AUG17:00:30",1239.675
"07AUG17:01:00",1242.69
"07AUG17:01:30",1228.605
"07AUG17:02:00",1192.86
"07AUG17:02:30",1128.025
"07AUG17:03:00",1155.835
"07AUG17:03:30",1126.3133333
"07AUG17:04:00",1121.0883333
"07AUG17:04:30",1078.325
"07AUG17:05:00",1087.5583333
"07AUG17:05:30",1481.7333333
"07AUG17:06:00",1474.2966667
"07AUG17:06:30",1407.4733333
"07AUG17:07:00",1323.025
"07AUG17:07:30",1312.5516667
"07AUG17:08:00",1214.105
"07AUG17:08:30",1176.68
"07AUG17:09:00",1032.9066667
"07AUG17:09:30",1186.785
"07AUG17:10:00",1513.45
"07AUG17:10:30",1750.905
"07AUG17:11:00",1699.55
"07AUG17:11:30",1748.096667
"07AUG17:12:00",1773.56
"07AUG17:12:30",1748.453333
"07AUG17:13:00",1741.385
"07AUG17:13:30",1723.653333
"07AUG17:14:00",1732.771667
"07AUG17:14:30",1757.853333
"07AUG17:15:00",1758.77
"07AUG17:15:30",1830.081667
"07AUG17:16:00",1845.091667
"07AUG17:16:30",1881.31
"07AUG17:17:00",1962.241667
"07AUG17:17:30",1974.611667
"07AUG17:18:00",1950.696667
"07AUG17:18:30",2048.483333
"07AUG17:19:00",2035.291667
"07AUG17:19:30",2033.695
"07AUG17:20:00",2045.161667
"07AUG17:20:30",2011.703333
"07AUG17:21:00",1987.786667
"07AUG17:21:30",1953.313333
"07AUG17:22:00",983.4616667
"07AUG17:22:30",854.33
"07AUG17:23:00",832.5333333
"07AUG17:23:30",835.7883333
"08AUG17:00:00",912.985
"08AUG17:00:30",1066.8133333
"08AUG17:01:00",1083.9533333
"08AUG17:01:30",1070.3816667
"08AUG17:02:00",1064.8016667
"08AUG17:02:30",1058.14
"08AUG17:03:00",1005.5683333
"08AUG17:03:30",1003.2033333
"08AUG17:04:00",994.675
"08AUG17:04:30",984.48
"08AUG17:05:00",995.4983333
"08AUG17:05:30",1002.8533333
"08AUG17:06:00",1134.8983333
"08AUG17:06:30",1315.2233333
"08AUG17:07:00",1275.1866667
"08AUG17:07:30",1182.9366667
"08AUG17:08:00",1116.685
"08AUG17:08:30",947.345
"08AUG17:09:00",1018.67
"08AUG17:09:30",1189.5533333
"08AUG17:10:00",1313.905
"08AUG17:10:30",1451.5466667
"08AUG17:11:00",1449.66
"08AUG17:11:30",1698.958333
"08AUG17:12:00",1730.178333
"08AUG17:12:30",1621.035
"08AUG17:13:00",1604.926667
"08AUG17:13:30",1566.448333
"08AUG17:14:00",1586.153333
"08AUG17:14:30",1601.301667
"08AUG17:15:00",1629.561667
"08AUG17:15:30",1663.578333
"08AUG17:16:00",1680.34
"08AUG17:16:30",1661.426667
"08AUG17:17:00",1665.978333
"08AUG17:17:30",1685.635
"08AUG17:18:00",1690.651667
"08AUG17:18:30",1687.663333
"08AUG17:19:00",1606.215
"08AUG17:19:30",1700.951667
"08AUG17:20:00",1698.081667
"08AUG17:20:30",1626.636667
"08AUG17:21:00",1583.511667
"08AUG17:21:30",1523.445
"08AUG17:22:00",872.6466667
"08AUG17:22:30",787.3816667
"08AUG17:23:00",796.3483333
"08AUG17:23:30",785.3933333
"09AUG17:00:00",878.1083333
"09AUG17:00:30",1019.5016667
"09AUG17:01:00",1042.1366667
"09AUG17:01:30",1048.555
"09AUG17:02:00",1025.7083333
"09AUG17:02:30",1044.505
"09AUG17:03:00",982.4516667
"09AUG17:03:30",966.3033333
"09AUG17:04:00",978.9283333
"09AUG17:04:30",991.71
"09AUG17:05:00",996.07
"09AUG17:05:30",1012.6433333
"09AUG17:06:00",990.7983333
"09AUG17:06:30",1045.2066667
"09AUG17:07:00",1158.04
"09AUG17:07:30",1302.7033333
"09AUG17:08:00",1236.1766667
"09AUG17:08:30",1152.2333333
"09AUG17:09:00",1044.8916667
"09AUG17:09:30",927.4583333
"09AUG17:10:00",1029.99
"09AUG17:10:30",1143.8666667
"09AUG17:11:00",1166.725
"09AUG17:11:30",1440.3066667
"09AUG17:12:00",1489.6233333
"09AUG17:12:30",1494.4983333
"09AUG17:13:00",1436.56
"09AUG17:13:30",1464.34
"09AUG17:14:00",1478.43
"09AUG17:14:30",1544.791667
"09AUG17:15:00",1582.678333
"09AUG17:15:30",1601.998333
"09AUG17:16:00",1416.8366667
"09AUG17:16:30",1488.365
"09AUG17:17:00",1627.571667
"09AUG17:17:30",1716.398333
"09AUG17:18:00",1726.945
"09AUG17:18:30",1747.59
"09AUG17:19:00",1759.626667
"09AUG17:19:30",1784.553333
"09AUG17:20:00",1750.335
"09AUG17:20:30",1741.315
"09AUG17:21:00",1707.933333
"09AUG17:21:30",1669.763333
"09AUG17:22:00",911.7216667
"09AUG17:22:30",823.565
"09AUG17:23:00",826.1833333
"09AUG17:23:30",826.8283333
"10AUG17:00:00",887.5983333
"10AUG17:00:30",1049.175
"10AUG17:01:00",1058.9316667
"10AUG17:01:30",1043.9733333
"10AUG17:02:00",1051.64
"10AUG17:02:30",1047.8466667
"10AUG17:03:00",988.2883333
"10AUG17:03:30",997.5233333
"10AUG17:04:00",978.815
"10AUG17:04:30",980.3566667
"10AUG17:05:00",986.595
"10AUG17:05:30",980.4783333
"10AUG17:06:00",983.175
"10AUG17:06:30",1119.0766667
"10AUG17:07:00",1150.51
"10AUG17:07:30",1109.6783333
"10AUG17:08:00",1248.3983333
"10AUG17:08:30",1076.5233333
"10AUG17:09:00",1054.2233333
"10AUG17:09:30",996.6616667
"10AUG17:10:00",1075.6766667
"10AUG17:10:30",1141.36
"10AUG17:11:00",1139.74
"10AUG17:11:30",1432.3616667
"10AUG17:12:00",1484.74
"10AUG17:12:30",1416.435
"10AUG17:13:00",1482.34
"10AUG17:13:30",1486.775
"10AUG17:14:00",1547.411667
"10AUG17:14:30",1616.68
"10AUG17:15:00",1688.41
"10AUG17:15:30",1696.396667
"10AUG17:16:00",1606.908333
"10AUG17:16:30",1635.773333
"10AUG17:17:00",1623.661667
"10AUG17:17:30",1621.738333
"10AUG17:18:00",1635.293333
"10AUG17:18:30",1658.991667
"10AUG17:19:00",1702.383333
"10AUG17:19:30",1733.885
"10AUG17:20:00",1781.336667
"10AUG17:20:30",1770.916667
"10AUG17:21:00",1762.598333
"10AUG17:21:30",1770.385
"10AUG17:22:00",928.0466667
"10AUG17:22:30",824.9616667
"10AUG17:23:00",851.5216667
"10AUG17:23:30",835.4383333
"11AUG17:00:00",915.7083333
"11AUG17:00:30",1062.4316667
"11AUG17:01:00",1077.8016667
"11AUG17:01:30",1074.4716667
"11AUG17:02:00",1074.635
"11AUG17:02:30",1054.2166667
"11AUG17:03:00",1021.0366667
"11AUG17:03:30",1006.3516667
"11AUG17:04:00",997.8933333
"11AUG17:04:30",1008.5683333
"11AUG17:05:00",997.54
"11AUG17:05:30",996.1716667
"11AUG17:06:00",1211.3783333
"11AUG17:06:30",1180.7583333
"11AUG17:07:00",1263.6416667
"11AUG17:07:30",1310.8133333
"11AUG17:08:00",1149.65
"11AUG17:08:30",1095.8533333
"11AUG17:09:00",993.5583333
"11AUG17:09:30",926.0733333
"11AUG17:10:00",1094.2183333
"11AUG17:10:30",1152.125
"11AUG17:11:00",1216.6116667
"11AUG17:11:30",1555.01
"11AUG17:12:00",1619.906667
"11AUG17:12:30",1578.47
"11AUG17:13:00",1570.458333
"11AUG17:13:30",1596.206667
"11AUG17:14:00",1696.175
"11AUG17:14:30",1764.46
"11AUG17:15:00",1789.608333
"11AUG17:15:30",1854.661667
"11AUG17:16:00",1821.323333
"11AUG17:16:30",1831.318333
"11AUG17:17:00",1797.341667
"11AUG17:17:30",1847.273333
"11AUG17:18:00",1865.59
"11AUG17:18:30",1929.808333
"11AUG17:19:00",1917.318333
"11AUG17:19:30",1933.623333
"11AUG17:20:00",1918.581667
"11AUG17:20:30",1868.97
"11AUG17:21:00",1823.823333
"11AUG17:21:30",1763.441667
"11AUG17:22:00",923.2366667
"11AUG17:22:30",810.8483333
"11AUG17:23:00",836.2816667
"11AUG17:23:30",818.07
"14AUG17:00:00",973.77
"14AUG17:00:30",1106.875
"14AUG17:01:00",1118.265
"14AUG17:01:30",1112.8583333
"14AUG17:02:00",1031.1883333
"14AUG17:02:30",1008.3083333
"14AUG17:03:00",1006.605
